,timestamp,baro_altitude,baro_temperature,imu_accX,imu_accY,imu_accZ,imu_gyroX,imu_gyroY,imu_gyroZ,imu_temp,mag_X,mag_Y,mag_Z,heading,gps_lat,gps_lng
3712,1658297,371.5,19.5625,1.86036,-0.897858,-9.61067,-4.52964,0.247149,1.21231,19.25,1982,-378,898,-157,0,0
3713,1658305,371.5,19.5625,2.03275,-0.668006,-9.61067,-4.8471,0.21519,1.37849,19.25,1982,-378,898,-157,0,0
3714,1658317,371.5,19.5625,2.10458,-0.359143,-9.65377,-4.91954,0.198145,1.52124,19.25,1982,-378,898,-157,0,0
3715,1658324,371.688,19.5625,2.10458,-0.359143,-9.65377,-4.91954,0.198145,1.52124,19.25,1982,-378,898,-157,0,0
3716,1658332,371.688,19.5625,2.18359,0.158023,-10.1709,-5.26896,0.340895,1.27623,19.25,1982,-378,898,-157,0,0
3717,1658347,371.688,19.5625,2.28415,0.2514,-10.408,-5.52463,0.447425,1.44241,19.25,1982,-378,898,-157,0,0
3718,1658361,371.688,19.5625,2.79413,0.0933772,-10.9036,-5.92518,0.700965,1.5532,19.25,1982,-378,898,-157,0,0
3719,1658377,370.812,19.5625,3.13891,-0.0861943,-11.1478,-6.43226,0.822409,1.78331,19.25,1982,-378,898,-157,0,0
3720,1658388,370.812,19.5625,3.44059,-0.244217,-11.3561,-6.78168,0.952375,1.74283,19.25,1982,-378,898,-157,0,0
3721,1658398,370.812,19.5625,3.44059,-0.244217,-11.3561,-6.78168,0.952375,1.74283,19.25,2055,-457,666,-145,0,0
3722,1658405,370.812,19.5625,3.74227,-0.40224,-11.6434,-7.38677,0.869282,1.94949,19.25,2055,-457,666,-145,0,0
3723,1658418,370.812,19.5625,3.72072,-0.35196,-11.6506,-7.79797,0.96942,2.14125,19.25,2055,-457,666,-145,0,0
3724,1658429,369.812,19.625,3.72072,-0.35196,-11.6506,-7.79797,0.96942,2.14125,19.25,2055,-457,666,-145,0,0
3725,1658437,369.812,19.625,3.39031,-0.0790115,-11.3274,-8.21983,0.843715,2.17534,19.25,2055,-457,666,-145,0,0
3726,1658450,369.812,19.625,2.84441,0.337595,-10.7096,-8.46059,0.64557,2.21156,19.25,2055,-457,666,-145,0,0
3727,1658463,369.812,19.625,2.56428,0.567446,-10.3864,-8.61399,0.458078,2.43527,19.25,2055,-457,666,-145,0,0
3728,1658476,369.812,19.625,2.33443,0.797298,-10.0704,-9.11894,0.28763,2.66963,19.25,2055,-457,666,-145,0,0
3729,1658483,369.562,19.5625,2.33443,0.797298,-10.0704,-9.11894,0.28763,2.66963,19.25,2055,-457,666,-145,0,0
3730,1658491,369.562,19.5625,2.10458,1.17799,-9.5963,-9.24039,0.057526,2.70585,19.25,2055,-457,666,-145,0,0
3731,1658499,369.562,19.5625,2.10458,1.17799,-9.5963,-9.24039,0.057526,2.70585,19.25,2147,-276,332,-140,0,0
3732,1658506,369.562,19.5625,2.06148,1.35756,-9.4311,-9.39805,-0.068179,2.72929,19.25,2147,-276,332,-140,0,0
3733,1658519,369.562,19.5625,1.98965,1.75262,-9.25871,-9.52802,-0.383507,2.65046,19.25,2147,-276,332,-140,0,0
3734,1658532,369.562,19.5625,1.91782,1.97529,-9.25153,-9.67716,-0.735055,2.48001,19.25,2147,-276,332,-140,0,0
3735,1658539,367.812,19.625,1.91782,1.97529,-9.25153,-9.67716,-0.735055,2.48001,19.25,2147,-276,332,-140,0,0
3736,1658547,367.812,19.625,1.77417,2.44217,-9.388,-9.68781,-0.960898,2.40544,19.25,2147,-276,332,-140,0,0
3737,1658560,367.812,19.625,1.69516,2.66484,-9.50293,-9.70486,-1.18887,2.21369,19.25,2147,-276,332,-140,0,0
3738,1658573,367.812,19.625,1.62333,2.87314,-9.63222,-9.80073,-1.46159,2.13912,19.25,2147,-276,332,-140,0,0
3739,1658588,367.812,19.625,1.57305,3.3113,-9.86925,-9.61537,-1.74496,1.8174,19.25,2147,-276,332,-140,0,0
3740,1658594,368.688,19.625,1.57305,3.3113,-9.86925,-9.61537,-1.74496,1.8174,19.25,2147,-276,332,-140,0,0
3741,1658603,368.688,19.625,1.63051,3.53397,-9.94826,-9.69633,-1.77265,1.19313,19.25,2142,-1,465,-179,0,0
3742,1658615,368.688,19.625,1.78135,3.74945,-10.0057,-9.67077,-1.80887,1.04399,19.25,2142,-1,465,-179,0,0
3743,1658628,368.688,19.625,2.33443,4.00804,-9.8908,-9.66011,-1.84722,0.709488,19.25,2142,-1,465,-179,0,0
3744,1658641,368.688,19.625,2.70076,4.0224,-9.69686,-9.63242,-1.6363,0.379246,19.25,2142,-1,465,-179,0,0
3745,1658648,368.625,19.625,2.70076,4.0224,-9.69686,-9.63242,-1.6363,0.379246,19.25,2142,-1,465,-179,0,0
3746,1658655,368.625,19.625,3.46214,3.83565,-9.07914,-9.79221,-1.43815,0.198145,19.25,2142,-1,465,-179,0,0
3747,1658670,368.625,19.625,3.82128,3.62016,-8.69126,-9.91152,-1.34014,-0.0383507,19.25,2142,-1,465,-179,0,0
3748,1658684,368.625,19.625,4.12296,3.34003,-8.28902,-9.93283,-1.10578,-0.221582,19.25,2142,-1,465,-179,0,0
3749,1658700,368.375,19.625,4.51084,2.70076,-7.53482,-9.99035,-0.803234,-0.296153,19.25,2142,-1,465,-179,0,0
3750,1658705,368.375,19.625,4.51084,2.70076,-7.53482,-9.99035,-0.803234,-0.296153,19.25,2067,-320,711,-155,0,0
3751,1658713,368.375,19.625,4.58267,2.38471,-7.21159,-9.99035,-0.743577,-0.451686,19.25,2067,-320,711,-155,0,0
3752,1658725,368.375,19.625,4.53957,1.76698,-6.76626,-10.1225,-0.317459,-0.353679,19.25,2067,-320,711,-155,0,0
3753,1658738,368.375,19.625,4.45337,1.4653,-6.65133,-10.1928,-0.279108,-0.304675,19.25,2067,-320,711,-155,0,0
3754,1658754,367.812,19.625,4.34563,1.14926,-6.61542,-10.2162,-0.172578,-0.240757,19.25,2067,-320,711,-155,0,0
3755,1658764,367.812,19.625,4.0224,0.517166,-6.58668,-10.3185,0.0149142,-0.0170448,19.25,2067,-320,711,-155,0,0
3756,1658779,367.812,19.625,3.83565,0.208303,-6.60105,-10.3589,0.0234365,0.078832,19.25,2067,-320,711,-155,0,0
3757,1658791,367.812,19.625,3.64889,-0.0574629,-6.60105,-10.4889,0.0532648,0.298283,19.25,2067,-320,711,-155,0,0
3758,1658808,368.062,19.5625,3.29693,-0.380692,-6.5795,-10.7211,0.0319589,0.504951,19.25,2062,-600,346,-119,0,0
3759,1658817,368.062,19.5625,3.08863,-0.40224,-6.51486,-10.8575,-0.14488,0.53691,19.25,2062,-600,346,-119,0,0
3760,1658830,368.062,19.5625,2.83723,-0.316046,-6.42866,-10.9172,-0.187492,0.624264,19.25,2062,-600,346,-119,0,0
3761,1658845,368.062,19.5625,2.14049,-0.0430972,-6.27782,-11.0684,-0.302544,0.577391,19.25,2062,-600,346,-119,0,0
3762,1658861,367.0,19.625,1.75262,0.0790115,-6.22036,-11.2154,-0.498559,0.649831,19.25,2062,-600,346,-119,0,0
3763,1658872,367.0,19.625,1.37911,0.158023,-6.19881,-11.2282,-0.556085,0.781928,19.25,2062,-600,346,-119,0,0
3764,1658886,367.0,19.625,0.747018,0.323229,-6.23472,-11.437,-0.890588,0.602958,19.25,2062,-600,346,-119,0,0
3765,1658898,367.0,19.625,0.438155,0.466886,-6.29219,-11.5201,-0.96942,0.475122,19.25,2062,-600,346,-119,0,0
3766,1658909,367.0,19.625,0.438155,0.466886,-6.29219,-11.5201,-0.96942,0.475122,19.25,2106,-335,-43,-82,0,0
3767,1658919,367.062,19.625,-0.316046,0.847578,-6.52922,-11.746,-1.35506,0.274847,19.25,2106,-335,-43,-82,0,0
3768,1658929,367.062,19.625,-0.718286,1.08461,-6.71598,-11.8205,-1.67678,-0.0213059,19.25,2106,-335,-43,-82,0,0
3769,1658944,367.062,19.625,-1.32883,1.73107,-7.25469,-11.8099,-1.6576,-0.308936,19.25,2106,-335,-43,-82,0,0
3770,1658956,367.062,19.625,-1.50122,2.15486,-7.5851,-11.8184,-1.61073,-0.553954,19.25,2106,-335,-43,-82,0,0
3771,1658972,364.688,19.625,-1.58023,2.65048,-7.95143,-11.6799,-1.76839,-0.818148,19.25,2106,-335,-43,-82,0,0
3772,1658982,364.688,19.625,-1.53713,3.67044,-8.78464,-11.5159,-1.70448,-1.08873,19.25,2106,-335,-43,-82,0,0
3773,1658995,364.688,19.625,-1.41502,4.07268,-9.23716,-11.1686,-1.6299,-1.55959,19.25,2106,-335,-43,-82,0,0
3774,1659009,364.688,19.625,-1.38629,4.25225,-9.51011,-10.3739,-1.39767,-1.83657,19.25,2150,-138,73,-117,0,0
3775,1659025,363.25,19.625,-1.22109,4.26662,-9.89798,-9.79647,-0.994987,-2.09011,19.25,2150,-138,73,-117,0,0
3776,1659036,363.25,19.625,-1.08461,4.16606,-9.99136,-9.25317,-0.711618,-2.11142,19.25,2150,-138,73,-117,0,0
3777,1659050,363.25,19.625,-0.430972,3.91466,-10.1853,-8.79083,-0.264194,-2.19664,19.25,2150,-138,73,-117,0,0
3778,1659065,363.25,19.625,-0.136474,3.76382,-10.2787,-8.22622,0.149142,-2.31596,19.25,2150,-138,73,-117,0,0
3779,1659077,362.938,19.5625,-0.136474,3.76382,-10.2787,-8.22622,0.149142,-2.31596,19.25,2150,-138,73,-117,0,0
3780,1659085,362.938,19.5625,0.280132,3.42622,-10.487,-7.81289,0.530518,-2.28826,19.25,2150,-138,73,-117,0,0
3781,1659099,362.938,19.5625,0.344777,3.24665,-10.5588,-7.04801,0.839454,-2.25843,19.25,2150,-138,73,-117,0,0
3782,1659110,362.938,19.5625,0.344777,3.24665,-10.5588,-7.04801,0.839454,-2.25843,19.25,2126,-317,86,-105,0,0
3783,1659118,362.938,19.5625,-0.0215486,2.8516,-10.6306,-6.61336,1.08021,-2.14125,19.25,2126,-317,86,-105,0,0
3784,1659129,362.312,19.5625,-0.0215486,2.8516,-10.6306,-6.61336,1.08021,-2.14125,19.25,2126,-317,86,-105,0,0
3785,1659136,362.312,19.5625,-0.323229,2.32006,-10.7456,-6.31934,1.41471,-2.06241,19.25,2126,-317,86,-105,0,0
3786,1659149,362.312,19.5625,-0.129292,1.61614,-10.9539,-6.13824,1.56599,-1.90262,19.25,2126,-317,86,-105,0,0
3787,1659162,362.312,19.5625,0.0430972,1.26418,-10.9251,-6.02745,1.762,-1.67891,19.25,2126,-317,86,-105,0,0
3788,1659177,362.312,19.5625,0.229852,0.984052,-10.8246,-5.91027,2.01767,-1.49781,19.25,2126,-317,86,-105,0,0
3789,1659183,361.375,19.625,0.229852,0.984052,-10.8246,-5.91027,2.01767,-1.49781,19.25,2126,-317,86,-105,0,0
3790,1659192,361.375,19.625,0.531532,0.696738,-10.4295,-5.98058,2.14338,-1.21018,19.25,2126,-317,86,-105,0,0
3791,1659206,361.375,19.625,0.538715,0.610543,-10.2859,-5.97632,2.0965,-0.854368,19.25,2126,-317,86,-105,0,0
3792,1659211,361.375,19.625,0.538715,0.610543,-10.2859,-5.97632,2.0965,-0.854368,19.25,2021,-330,-356,-42,0,0
3793,1659219,361.375,19.625,0.0718286,0.330412,-10.2715,-5.83783,2.09437,-0.581652,19.25,2021,-330,-356,-42,0,0
3794,1659231,361.375,19.625,-0.337595,0.193937,-10.3936,-5.78669,1.96441,-0.308936,19.25,2021,-330,-356,-42,0,0
3795,1659238,360.75,19.625,-0.337595,0.193937,-10.3936,-5.78669,1.96441,-0.308936,19.25,2021,-330,-356,-42,0,0
3796,1659246,360.75,19.625,-0.790115,0.122109,-10.6594,-5.76752,1.82592,-0.328111,19.25,2021,-330,-356,-42,0,0
3797,1659259,360.75,19.625,-1.3432,0.344777,-11.1478,-5.808,1.68317,0.0340895,19.25,2021,-330,-356,-42,0,0
3798,1659272,360.75,19.625,-1.42221,0.560263,-11.3633,-5.96992,1.60647,0.208798,19.25,2021,-330,-356,-42,0,0
3799,1659285,360.75,19.625,-1.39348,0.80448,-11.4638,-5.93796,1.44241,0.155533,19.25,2021,-330,-356,-42,0,0
3800,1659312,360.25,19.625,-1.0487,1.65206,-11.7224,-6.3023,1.30179,0.353679,19.25,1900,117,-607,10,0,0
3801,1659321,360.25,19.625,-0.926589,1.93219,-11.6865,-6.43865,1.10365,0.262063,19.25,1900,117,-607,10,0,0
3802,1659334,360.25,19.625,-0.775749,2.14768,-11.6003,-6.67728,0.865021,0.345156,19.25,1900,117,-607,10,0,0
3803,1659347,360.25,19.625,-0.761383,2.39908,-11.3561,-6.39178,0.767014,0.36007,19.25,1900,117,-607,10,0,0
3804,1659364,360.562,19.5625,-0.890675,2.52118,-11.3633,-6.00828,0.703096,0.43038,19.25,1900,117,-607,10,0,0
3805,1659375,360.562,19.5625,-1.12771,2.67202,-11.5069,-5.70573,0.511343,0.227974,19.25,1900,117,-607,10,0,0
3806,1659388,360.562,19.5625,-1.52277,2.94497,-11.981,-5.286,0.558216,0.232235,19.25,1900,117,-607,10,0,0
3807,1659401,360.562,19.5625,-1.64488,3.00962,-12.3114,-4.78744,0.377115,0.196015,19.25,1900,117,-607,10,0,0
3808,1659418,360.312,19.5625,-1.69516,3.00962,-12.6993,-4.53177,0.176839,0.0404813,19.25,1832,620,-382,58,0,0
3809,1659427,360.312,19.5625,-1.51558,2.81568,-13.5253,-4.17596,0.221582,-0.0191753,19.25,1832,620,-382,58,0,0
3810,1659441,360.312,19.5625,-1.3001,2.64329,-13.7983,-3.89899,0.0213059,-0.0191753,19.25,1832,620,-382,58,0,0
3811,1659456,360.312,19.5625,-0.775749,2.2626,-13.9204,-3.75198,0.249279,-0.0958767,19.25,1832,620,-382,58,0,0
3812,1659468,360.25,19.5625,-0.775749,2.2626,-13.9204,-3.75198,0.249279,-0.0958767,19.25,1832,620,-382,58,0,0
3813,1659476,360.25,19.5625,-0.30168,1.9681,-13.6762,-3.50483,0.100138,-0.134227,19.25,1832,620,-382,58,0,0
3814,1659489,360.25,19.5625,-0.0861943,1.85318,-13.59,-3.2385,0.217321,-0.183231,19.25,1832,620,-382,58,0,0
3815,1659504,360.25,19.5625,0.0790115,1.72389,-13.2883,-3.0574,0.0447425,-0.253541,19.25,1832,620,-382,58,0,0
3816,1659516,360.25,19.5625,0.0359143,1.44376,-12.4766,-3.02331,0.104399,-0.210929,19.25,1832,620,-382,58,0,0
3817,1659524,360.375,19.5625,0.0359143,1.44376,-12.4766,-3.02331,0.104399,-0.210929,19.25,1822,778,-92,83,0,0
3818,1659531,360.375,19.5625,-0.193937,1.38629,-11.9882,-2.53754,-0.0937461,-0.389899,19.25,1822,778,-92,83,0,0
3819,1659544,360.375,19.5625,-0.60336,1.5084,-11.4279,-2.61424,0.0724402,-0.319589,19.25,1822,778,-92,83,0,0
3820,1659557,360.375,19.5625,-0.430972,1.54432,-11.3705,-2.52475,0.168317,-0.362201,19.25,1822,778,-92,83,0,0
3821,1659572,360.375,19.5625,0.0287314,1.44376,-11.3417,-2.64194,0.35794,-0.266324,19.25,1822,778,-92,83,0,0
3822,1659578,359.688,19.5625,0.0287314,1.44376,-11.3417,-2.64194,0.35794,-0.266324,19.25,1822,778,-92,83,0,0
3823,1659586,359.688,19.5625,1.30728,0.869126,-11.2915,-2.69946,0.4666,-0.10866,19.25,1822,778,-92,83,0,0
3824,1659600,359.688,19.5625,1.87473,0.481252,-11.1765,-3.04249,0.602958,-0.00852238,19.25,1822,778,-92,83,0,0
3825,1659614,359.688,19.5625,2.44217,-0.20112,-10.803,-3.04888,0.762753,0.110791,19.25,1822,778,-92,83,0,0
3826,1659628,359.688,19.5625,2.48527,-0.488435,-10.6019,-3.14902,0.924678,0.496428,19.25,1847,837,133,99,0,0
3827,1659635,358.562,19.625,2.48527,-0.488435,-10.6019,-3.14902,0.924678,0.496428,19.25,1847,837,133,99,0,0
3828,1659642,358.562,19.625,2.2195,-0.840395,-10.2284,-3.35782,1.15691,0.730794,19.25,1847,837,133,99,0,0
3829,1659655,358.562,19.625,2.01838,-0.912223,-10.1494,-3.35995,0.960898,1.01629,19.25,1847,837,133,99,0,0
3830,1659668,358.562,19.625,1.82445,-0.890675,-10.0416,-3.57301,0.994987,0.990726,19.25,1847,837,133,99,0,0
3831,1659681,358.562,19.625,1.65206,-0.797298,-9.95545,-3.86064,0.994987,1.29114,19.25,1847,837,133,99,0,0
3832,1659688,360.375,19.5625,1.65206,-0.797298,-9.95545,-3.86064,0.994987,1.29114,19.25,1847,837,133,99,0,0
3833,1659695,360.375,19.5625,1.54432,-0.423789,-9.74714,-4.11631,0.945984,1.23148,19.25,1847,837,133,99,0,0
3834,1659708,360.375,19.5625,1.60178,-0.215486,-9.68968,-4.51473,1.0376,1.5532,19.25,1847,837,133,99,0,0
3835,1659721,360.375,19.5625,1.94656,0.0790115,-9.76869,-4.82366,0.994987,1.52124,19.25,1847,837,133,99,0,0
3836,1659729,360.375,19.5625,1.94656,0.0790115,-9.76869,-4.82366,0.994987,1.52124,19.25,1706,938,407,113,0,0
3837,1659740,359.312,19.5625,2.24824,0.237034,-9.86207,-5.18587,0.980073,1.83018,19.25,1706,938,407,113,0,0
3838,1659750,359.312,19.5625,2.57146,0.488435,-9.90517,-5.16882,1.07169,1.56599,19.25,1706,938,407,113,0,0
3839,1659764,359.312,19.5625,2.9737,1.23545,-9.61067,-5.40532,0.973681,1.62351,19.25,1706,938,407,113,0,0
3840,1659778,359.312,19.5625,2.91624,1.61614,-9.29462,-5.31583,0.937461,1.84296,19.25,1706,938,407,113,0,0
3841,1659793,358.25,19.625,2.27697,1.9681,-8.71281,-5.19439,0.722271,1.77478,19.25,1706,938,407,113,0,0
3842,1659804,358.25,19.625,1.83881,1.90346,-8.44705,-5.23061,0.639178,1.84722,19.25,1706,938,407,113,0,0
3843,1659817,358.25,19.625,1.43657,1.72389,-8.22438,-5.05377,0.487906,1.81314,19.25,1706,938,407,113,0,0
3844,1659831,358.25,19.625,1.10616,1.37193,-7.85087,-5.14538,0.343026,1.75561,19.25,1545,903,893,134,0,0
3845,1659846,359.312,19.5625,1.19954,1.24982,-7.8365,-5.08147,0.17897,1.79396,19.25,1545,903,893,134,0,0
3846,1659857,359.312,19.5625,1.4653,1.15644,-7.90833,-5.32862,0.153403,1.91114,19.25,1545,903,893,134,0,0
3847,1659872,359.312,19.5625,2.41344,1.03433,-8.40395,-5.56937,0.1811,1.91114,19.25,1545,903,893,134,0,0
3848,1659886,359.312,19.5625,2.95934,1.09898,-8.62662,-5.68229,0.225843,1.811,19.25,1545,903,893,134,0,0
3849,1659900,358.562,19.5625,3.45496,1.30728,-8.77027,-5.759,0.166186,1.45093,19.25,1545,903,893,134,0,0
3850,1659911,358.562,19.5625,3.87875,2.14049,-8.87083,-5.75687,0.138489,1.34227,19.25,1545,903,893,134,0,0
3851,1659924,358.562,19.5625,3.72791,2.62174,-8.86365,-5.56511,0.166186,1.03973,19.25,1545,903,893,134,0,0
3852,1659931,358.562,19.5625,3.72791,2.62174,-8.86365,-5.56511,0.166186,1.03973,19.25,1396,551,1362,157,0,0
3853,1659939,358.562,19.5625,3.16046,3.28975,-8.93548,-5.47776,0.147011,0.954506,19.25,1396,551,1362,157,0,0
3854,1659955,357.062,19.625,2.88033,3.44059,-8.86365,-5.21782,0.121444,0.545432,19.25,1396,551,1362,157,0,0
3855,1659966,357.062,19.625,2.59301,3.5196,-8.76309,-4.91528,-0.0617872,0.257802,19.25,1396,551,1362,157,0,0
3856,1659980,357.062,19.625,2.08303,3.5196,-8.46859,-4.65322,0.0745708,0.0,19.25,1396,551,1362,157,0,0
3857,1659994,357.062,19.625,1.88909,3.40468,-8.35367,-4.45933,0.0724402,-0.272716,19.25,1396,551,1362,157,0,0
3858,1660006,356.625,19.5625,1.88909,3.40468,-8.35367,-4.45933,0.0724402,-0.272716,19.25,1396,551,1362,157,0,0
3859,1660013,356.625,19.5625,1.77417,2.96652,-8.37522,-3.86277,0.234365,-0.332373,19.25,1396,551,1362,157,0,0
3860,1660026,356.625,19.5625,1.83163,2.70794,-8.40395,-3.46435,0.291891,-0.432511,19.25,1396,551,1362,157,0,0
3861,1660032,356.625,19.5625,1.83163,2.70794,-8.40395,-3.46435,0.291891,-0.432511,19.25,1392,-13,1537,-179,0,0
3862,1660040,356.625,19.5625,2.15486,2.2195,-8.40395,-3.2662,0.4666,-0.255671,19.25,1392,-13,1537,-179,0,0
3863,1660052,356.625,19.5625,2.36316,1.91064,-8.3393,-3.05314,0.472992,-0.308936,19.25,1392,-13,1537,-179,0,0
3864,1660059,357.188,19.5625,2.36316,1.91064,-8.3393,-3.05314,0.472992,-0.308936,19.25,1392,-13,1537,-179,0,0
3865,1660067,357.188,19.5625,2.83723,1.15644,-8.15973,-2.92531,0.562477,-0.225843,19.25,1392,-13,1537,-179,0,0
3866,1660080,357.188,19.5625,2.98089,0.775749,-8.09509,-2.83582,0.656223,-0.172578,19.25,1392,-13,1537,-179,0,0
3867,1660094,357.188,19.5625,3.08145,0.524349,-8.03762,-2.95939,0.671137,-0.0298283,19.25,1392,-13,1537,-179,0,0
3868,1660106,357.188,19.5625,3.28975,0.395057,-7.89396,-2.98922,0.926808,-0.0937461,19.25,1392,-13,1537,-179,0,0
3869,1660113,355.125,19.625,3.28975,0.395057,-7.89396,-2.98922,0.926808,-0.0937461,19.25,1392,-13,1537,-179,0,0
3870,1660120,355.125,19.625,3.42622,0.430972,-7.77186,-3.19589,1.05038,-0.0553954,19.25,1392,-13,1537,-179,0,0
3871,1660136,355.125,19.625,3.53397,0.387875,-7.61383,-3.20228,0.941723,0.0298283,19.25,1493,-398,1505,-165,0,0
3872,1660148,355.125,19.625,3.53397,0.00718286,-7.25469,-3.34929,1.11643,0.0873544,19.25,1493,-398,1505,-165,0,0
3873,1660162,355.125,19.625,3.44059,-0.215486,-7.06075,-3.47713,1.06104,0.223712,19.25,1493,-398,1505,-165,0,0
3874,1660168,355.625,19.5625,3.44059,-0.215486,-7.06075,-3.47713,1.06104,0.223712,19.25,1493,-398,1505,-165,0,0
3875,1660176,355.625,19.5625,3.14609,-0.5028,-6.68006,-3.6561,1.11004,0.35794,19.25,1493,-398,1505,-165,0,0
3876,1660190,355.625,19.5625,2.89469,-0.596178,-6.48612,-3.90538,0.984334,0.460208,19.25,1493,-398,1505,-165,0,0
3877,1660202,355.625,19.5625,2.56428,-0.725469,-6.27782,-3.82015,0.820279,0.409074,19.25,1493,-398,1505,-165,0,0
3878,1660215,355.625,19.5625,1.98965,-0.890675,-5.8684,-4.06304,0.781928,0.517734,19.25,1493,-398,1505,-165,0,0
3879,1660222,355.062,19.5625,1.98965,-0.890675,-5.8684,-4.06304,0.781928,0.517734,19.25,1493,-398,1505,-165,0,0
3880,1660230,355.062,19.5625,1.846,-0.869126,-5.70319,-4.32724,0.801103,0.675398,19.25,1493,-398,1505,-165,0,0
3881,1660237,355.062,19.5625,1.846,-0.869126,-5.70319,-4.32724,0.801103,0.675398,19.25,1592,-786,1216,-147,0,0
3882,1660246,355.062,19.5625,1.79572,-0.70392,-5.56672,-4.36346,0.745708,0.671137,19.25,1592,-786,1216,-147,0,0
3883,1660258,355.062,19.5625,1.79572,-0.574629,-5.71037,-4.29102,0.686051,0.698835,19.25,1592,-786,1216,-147,0,0
3884,1660274,353.438,19.5625,1.7598,-0.395057,-5.89713,-4.29315,0.624264,0.745708,19.25,1592,-786,1216,-147,0,0
3885,1660284,353.438,19.5625,1.55868,0.0718286,-6.45739,-4.06091,0.566738,0.519865,19.25,1592,-786,1216,-147,0,0
3886,1660297,353.438,19.5625,1.42939,0.222669,-6.68006,-3.97995,0.551824,0.656223,19.25,1592,-786,1216,-147,0,0
3887,1660311,353.438,19.5625,1.30728,0.222669,-6.89555,-3.95225,0.596566,0.543301,19.25,1592,-786,1216,-147,0,0
3888,1660325,352.75,19.5625,1.08461,-0.165206,-7.27624,-3.95864,0.492167,0.583783,19.25,1592,-786,1216,-147,0,0
3889,1660338,352.75,19.5625,0.955321,-0.438155,-7.44144,-4.00126,0.494298,0.436772,19.25,1718,-1003,838,-129,0,0
3890,1660350,352.75,19.5625,0.818846,-0.70392,-7.56355,-4.00552,0.349417,0.643439,19.25,1718,-1003,838,-129,0,0
3891,1660363,352.75,19.5625,0.596178,-1.12771,-7.59947,-4.26119,0.325981,0.651962,19.25,1718,-1003,838,-129,0,0
3892,1660380,351.5,19.5625,0.545897,-1.28573,-7.55637,-4.24414,0.294022,0.811756,19.25,1718,-1003,838,-129,0,0
3893,1660390,351.5,19.5625,0.545897,-1.40066,-7.49172,-4.42737,0.319589,0.918286,19.25,1718,-1003,838,-129,0,0
3894,1660405,351.5,19.5625,0.660823,-1.50122,-7.51327,-4.4849,0.1811,0.762753,19.25,1718,-1003,838,-129,0,0
3895,1660418,351.5,19.5625,0.775749,-1.49404,-7.63538,-4.74696,0.208798,0.873544,19.25,1718,-1003,838,-129,0,0
3896,1660433,351.0,19.5625,0.933772,-1.45094,-7.82932,-4.96002,0.2855,1.10791,19.25,1718,-1003,838,-129,0,0
3897,1660439,351.0,19.5625,0.933772,-1.45094,-7.82932,-4.96002,0.2855,1.10791,19.25,1801,-1041,391,-110,0,0
3898,1660446,351.0,19.5625,1.3432,-1.19954,-8.35367,-5.04099,0.379246,0.924678,19.25,1801,-1041,391,-110,0,0
3899,1660459,351.0,19.5625,1.55868,-1.0056,-8.64098,-5.11343,0.515604,0.990726,19.25,1801,-1041,391,-110,0,0
3900,1660480,351.0,19.5625,1.78853,-0.675189,-9.25871,-5.26896,0.545432,0.920417,19.25,1801,-1041,391,-110,0,0
3901,1660487,349.75,19.625,1.78853,-0.675189,-9.25871,-5.26896,0.545432,0.920417,19.25,1801,-1041,391,-110,0,0
3902,1660494,349.75,19.625,1.74544,-0.732652,-9.86207,-5.60985,0.558216,1.07808,19.25,1801,-1041,391,-110,0,0
3903,1660508,349.75,19.625,1.67361,-0.883492,-10.0847,-5.98484,0.71801,1.27836,19.25,1801,-1041,391,-110,0,0
3904,1660520,349.75,19.625,1.49404,-1.23545,-10.5588,-6.13185,0.639178,1.39767,19.25,1801,-1041,391,-110,0,0
3905,1660533,349.75,19.625,1.36474,-1.36474,-10.7384,-6.28951,0.564607,1.32523,19.25,1801,-1041,391,-110,0,0
3906,1660541,351.0,19.5625,1.36474,-1.36474,-10.7384,-6.28951,0.564607,1.32523,19.25,1898,-796,-240,-73,0,0
3907,1660548,351.0,19.5625,1.20672,-1.4653,-10.8749,-6.67089,0.451686,1.67252,19.25,1898,-796,-240,-73,0,0
3908,1660562,351.0,19.5625,0.926589,-1.5946,-11.1478,-7.05653,0.383507,1.91753,19.25,1898,-796,-240,-73,0,0
3909,1660575,351.0,19.5625,0.854761,-1.58023,-11.3274,-7.16306,0.298283,1.96015,19.25,1898,-796,-240,-73,0,0
3910,1660589,351.0,19.5625,0.696738,-1.26418,-11.6003,-7.26106,0.196015,2.15829,19.25,1898,-796,-240,-73,0,0
3911,1660596,349.0,19.625,0.696738,-1.26418,-11.6003,-7.26106,0.196015,2.15829,19.25,1898,-796,-240,-73,0,0
3912,1660604,349.0,19.625,0.560263,-0.962503,-11.6722,-7.50608,-0.170448,2.24991,19.25,1898,-796,-240,-73,0,0
3913,1660617,349.0,19.625,0.35196,-0.574629,-11.7871,-7.36333,-0.289761,2.16894,19.25,1898,-796,-240,-73,0,0
3914,1660631,349.0,19.625,-0.129292,0.344777,-12.1319,-7.12897,-0.549693,2.12207,19.25,1898,-796,-240,-73,0,0
3915,1660642,349.0,19.625,-0.129292,0.344777,-12.1319,-7.12897,-0.549693,2.12207,19.25,1980,-33,-462,-4,0,0
3916,1660652,348.5,19.5,-0.70392,1.22109,-12.5485,-6.76464,-0.696704,2.07733,19.25,1980,-33,-462,-4,0,0
