Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3
86.37,594.4551087,-503.4146386,961.2919747,17.30582403,21.08517955,-44.66685243,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42843528,-5.691370837,90,0,-0.355875084,0.094554474,0.231788735,-8.64E-38,4.09E-38,3.54E-49
86.38,594.6281457,-503.2037769,960.8453076,17.3023869,21.08610473,-44.66582539,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42843718,-5.691368125,90,0,-0.356469391,0.094550829,0.23776528,-8.85E-38,4.19E-38,3.63E-49
86.39,594.8011483,-502.9929058,960.3986506,17.29894946,21.08702895,-44.66479825,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42843908,-5.691365413,90,0,-0.357068807,0.094548086,0.243796242,-9.06E-38,4.28E-38,3.71E-49
86.4,594.9741166,-502.7820253,959.9520036,17.29551171,21.08795222,-44.66377104,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42844099,-5.6913627,90,0,-0.357673058,0.094546199,0.249878715,-9.26E-38,4.38E-38,3.79E-49
86.41,595.1470506,-502.5711354,959.5053666,17.29207365,21.08887455,-44.66274377,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42844289,-5.691359988,90,0,-0.358281868,0.094545126,0.256009793,-9.45E-38,4.47E-38,3.87E-49
86.42,595.3199502,-502.3602361,959.0587396,17.28863529,21.08979593,-44.66171645,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42844479,-5.691357276,90,0,-0.358894963,0.094544822,0.262186571,-9.64E-38,4.56E-38,3.95E-49
86.43,595.4928154,-502.1493275,958.6121227,17.28519662,21.09071636,-44.6606891,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4284467,-5.691354563,90,0,-0.359512069,0.094545244,0.268406145,-9.82E-38,4.64E-38,4.02E-49
86.44,595.6656463,-501.9384095,958.1655158,17.28175765,21.09163585,-44.65966173,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4284486,-5.691351851,90,0,-0.360132912,0.094546348,0.274665607,-9.99E-38,4.72E-38,4.10E-49
86.45,595.8384429,-501.7274821,957.7189189,17.27831838,21.09255439,-44.65863435,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4284505,-5.691349138,90,0,-0.360757217,0.09454809,0.280962053,-1.02E-37,4.80E-38,4.16E-49
86.46,596.011205,-501.5165454,957.272332,17.27487881,21.09347199,-44.65760698,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42845241,-5.691346426,90,0,-0.361384708,0.094550426,0.287292578,-1.03E-37,4.88E-38,4.23E-49
86.47,596.1839329,-501.3055994,956.8257551,17.27143895,21.09438865,-44.65657963,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42845431,-5.691343714,90,0,-0.362015113,0.094553312,0.293654275,-1.05E-37,4.95E-38,4.29E-49
86.48,596.3566264,-501.094644,956.3791883,17.26799879,21.09530436,-44.65555231,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42845621,-5.691341001,90,0,-0.362648157,0.094556706,0.30004424,-1.06E-37,5.02E-38,4.35E-49
86.49,596.5292855,-500.8836794,955.9326315,17.26455833,21.09621913,-44.65452504,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42845812,-5.691338289,90,0,-0.363283564,0.094560562,0.306459567,-1.08E-37,5.09E-38,4.41E-49
86.5,596.7019103,-500.6727054,955.4860846,17.26111758,21.09713297,-44.65349783,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846002,-5.691335577,90,0,-0.363921061,0.094564837,0.31289735,-1.09E-37,5.16E-38,4.47E-49
86.51,596.8745007,-500.4617222,955.0395478,17.25767654,21.09804586,-44.65247069,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846192,-5.691332864,90,0,-0.364560373,0.094569488,0.319354684,-1.10E-37,5.22E-38,4.52E-49
86.52,597.0470568,-500.2507297,954.593021,17.25423522,21.09895781,-44.65144364,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846383,-5.691330152,90,0,-0.365201225,0.09457447,0.325828663,-1.12E-37,5.28E-38,4.57E-49
86.53,597.2195785,-500.0397279,954.1465041,17.2507936,21.09986882,-44.65041668,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846573,-5.69132744,90,0,-0.365843344,0.09457974,0.332316383,-1.13E-37,5.33E-38,4.62E-49
86.54,597.3920659,-499.828717,953.6999973,17.2473517,21.1007789,-44.64938984,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846763,-5.691324727,90,0,-0.366486454,0.094585253,0.338814937,-1.14E-37,5.39E-38,4.67E-49
86.55,597.5645189,-499.6176967,953.2535005,17.24390951,21.10168804,-44.64836313,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42846954,-5.691322015,90,0,-0.367130281,0.094590967,0.345321421,-1.15E-37,5.44E-38,4.71E-49
86.56,597.7369375,-499.4066673,952.8070136,17.24046705,21.10259624,-44.64733656,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42847144,-5.691319302,90,0,-0.367774552,0.094596836,0.351832927,-1.16E-37,5.49E-38,4.75E-49
86.57,597.9093219,-499.1956286,952.3605367,17.2370243,21.10350351,-44.64631014,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42847334,-5.69131659,90,0,-0.36841899,0.094602818,0.358346553,-1.17E-37,5.53E-38,4.79E-49
86.58,598.0816718,-498.9845807,951.9140699,17.23358127,21.10440985,-44.64528388,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42847524,-5.691313878,90,0,-0.369063322,0.094608869,0.36485939,-1.18E-37,5.57E-38,4.83E-49
86.59,598.2539874,-498.7735237,951.4676129,17.23013797,21.10531525,-44.64425781,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42847715,-5.691311165,90,0,-0.369707274,0.094614944,0.371368535,-1.19E-37,5.61E-38,4.87E-49
86.6,598.4262686,-498.5624574,951.021166,17.22669438,21.10621972,-44.64323193,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42847905,-5.691308453,90,0,-0.37035057,0.094621001,0.377871082,-1.20E-37,5.65E-38,4.90E-49
86.61,598.5985155,-498.351382,950.5747291,17.22325053,21.10712325,-44.64220626,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42848095,-5.691305741,90,0,-0.370992937,0.094626995,0.384364125,-1.20E-37,5.69E-38,4.93E-49
86.62,598.770728,-498.1402975,950.1283021,17.2198064,21.10802586,-44.6411808,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42848286,-5.691303028,90,0,-0.371634099,0.094632881,0.390844759,-1.21E-37,5.72E-38,4.96E-49
86.63,598.9429062,-497.9292038,949.6818851,17.216362,21.10892753,-44.64015558,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42848476,-5.691300316,90,0,-0.372273783,0.094638618,0.397310078,-1.22E-37,5.75E-38,4.99E-49
86.64,599.11505,-497.718101,949.235478,17.21291733,21.10982828,-44.63913061,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42848666,-5.691297604,90,0,-0.372911714,0.09464416,0.403757178,-1.22E-37,5.78E-38,5.01E-49
86.65,599.2871595,-497.506989,948.789081,17.2094724,21.1107281,-44.63810589,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42848857,-5.691294891,90,0,-0.373547618,0.094649464,0.410183151,-1.23E-37,5.81E-38,5.03E-49
86.66,599.4592345,-497.295868,948.3426939,17.2060272,21.11162698,-44.63708145,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849047,-5.691292179,90,0,-0.374181219,0.094654487,0.416585094,-1.23E-37,5.83E-38,5.05E-49
86.67,599.6312753,-497.0847378,947.8963167,17.20258173,21.11252495,-44.6360573,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849237,-5.691289466,90,0,-0.374812244,0.094659183,0.4229601,-1.24E-37,5.85E-38,5.07E-49
86.68,599.8032817,-496.8735986,947.4499495,17.199136,21.11342198,-44.63503344,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849428,-5.691286754,90,0,-0.375440418,0.09466351,0.429305264,-1.24E-37,5.87E-38,5.09E-49
86.69,599.9752537,-496.6624503,947.0035922,17.19569001,21.11431809,-44.6340099,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849618,-5.691284042,90,0,-0.376065467,0.094667424,0.435617681,-1.24E-37,5.89E-38,5.10E-49
86.7,600.1471913,-496.4512929,946.557245,17.19224376,21.11521328,-44.63298669,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849808,-5.691281329,90,0,-0.376687116,0.094670881,0.441894444,-1.25E-37,5.90E-38,5.11E-49
86.71,600.3190946,-496.2401265,946.1109076,17.18879725,21.11610754,-44.63196381,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42849999,-5.691278617,90,0,-0.37730509,0.094673837,0.448132649,-1.25E-37,5.91E-38,5.12E-49
86.72,600.4909635,-496.028951,945.6645802,17.18535049,21.11700088,-44.63094129,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42850189,-5.691275905,90,0,-0.377919116,0.094676248,0.454329391,-1.25E-37,5.92E-38,5.13E-49
86.73,600.6627981,-495.8177665,945.2182627,17.18190347,21.11789329,-44.62991914,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42850379,-5.691273192,90,0,-0.378528918,0.09467807,0.460481763,-1.25E-37,5.93E-38,5.14E-49
86.74,600.8345983,-495.606573,944.7719552,17.1784562,21.11878479,-44.62889737,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285057,-5.69127048,90,0,-0.379134223,0.094679261,0.46658686,-1.25E-37,5.93E-38,5.14E-49
86.75,601.0063642,-495.3953705,944.3256576,17.17500868,21.11967536,-44.62787599,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285076,-5.691267768,90,0,-0.379734755,0.094679775,0.472641778,-1.26E-37,5.94E-38,5.15E-49
86.76,601.1780957,-495.184159,943.87937,17.17156091,21.12056501,-44.62685501,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285095,-5.691265055,90,0,-0.380330241,0.094679569,0.478643609,-1.26E-37,5.94E-38,5.15E-49
86.77,601.3497928,-494.9729385,943.4330923,17.16811289,21.12145375,-44.62583446,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42851141,-5.691262343,90,0,-0.380920406,0.094678599,0.484589449,-1.26E-37,5.94E-38,5.15E-49
86.78,601.5214556,-494.761709,942.9868245,17.16466463,21.12234156,-44.62481434,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42851331,-5.69125963,90,0,-0.381504975,0.094676822,0.490476393,-1.26E-37,5.94E-38,5.15E-49
86.79,601.693084,-494.5504706,942.5405666,17.16121612,21.12322846,-44.62379466,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42851521,-5.691256918,90,0,-0.382083674,0.094674193,0.496301534,-1.25E-37,5.93E-38,5.14E-49
86.8,601.864678,-494.3392232,942.0943186,17.15776737,21.12411444,-44.62277545,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42851712,-5.691254206,90,0,-0.382656228,0.094670669,0.502061968,-1.25E-37,5.93E-38,5.14E-49
86.81,602.0362377,-494.1279669,941.6480806,17.15431837,21.12499951,-44.62175671,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42851902,-5.691251493,90,0,-0.383222364,0.094666207,0.507754788,-1.25E-37,5.92E-38,5.13E-49
86.82,602.207763,-493.9167017,941.2018525,17.15086914,21.12588366,-44.62073846,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42852092,-5.691248781,90,0,-0.383781805,0.094660761,0.513377091,-1.25E-37,5.91E-38,5.12E-49
86.83,602.3792539,-493.7054276,940.7556343,17.14741967,21.1267669,-44.61972071,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42852282,-5.691246069,90,0,-0.384334279,0.094654289,0.518925969,-1.25E-37,5.89E-38,5.11E-49
86.84,602.5507105,-493.4941445,940.309426,17.14396996,21.12764922,-44.61870347,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42852473,-5.691243356,90,0,-0.384879511,0.094646746,0.524398518,-1.24E-37,5.88E-38,5.10E-49
86.85,602.7221327,-493.2828526,939.8632277,17.14052002,21.12853063,-44.61768675,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42852663,-5.691240644,90,0,-0.385417225,0.094638089,0.529791831,-1.24E-37,5.86E-38,5.08E-49
86.86,602.8935206,-493.0715518,939.4170392,17.13706985,21.12941113,-44.61667058,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42852853,-5.691237932,90,0,-0.385947148,0.094628274,0.535103005,-1.24E-37,5.85E-38,5.07E-49
86.87,603.0648741,-492.8602421,938.9708606,17.13361944,21.13029072,-44.61565496,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853044,-5.691235219,90,0,-0.386469006,0.094617257,0.540329132,-1.23E-37,5.83E-38,5.05E-49
86.88,603.2361932,-492.6489236,938.524692,17.13016881,21.13116939,-44.61463991,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853234,-5.691232507,90,0,-0.386982523,0.094604995,0.545467308,-1.23E-37,5.81E-38,5.03E-49
86.89,603.4074779,-492.4375962,938.0785332,17.12671794,21.13204716,-44.61362544,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853424,-5.691229794,90,0,-0.387487425,0.094591443,0.550514628,-1.22E-37,5.78E-38,5.01E-49
86.9,603.5787283,-492.22626,937.6323843,17.12326685,21.13292402,-44.61261156,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853615,-5.691227082,90,0,-0.387983438,0.094576558,0.555468185,-1.22E-37,5.76E-38,4.99E-49
86.91,603.7499444,-492.0149149,937.1862454,17.11981554,21.13379997,-44.61159829,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853805,-5.69122437,90,0,-0.388470287,0.094560295,0.560325074,-1.21E-37,5.73E-38,4.97E-49
86.92,603.921126,-491.8035611,936.7401163,17.116364,21.13467501,-44.61058564,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42853995,-5.691221657,90,0,-0.388947698,0.094542612,0.56508239,-1.21E-37,5.70E-38,4.95E-49
86.93,604.0922733,-491.5921984,936.2939971,17.11291224,21.13554915,-44.60957362,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42854186,-5.691218945,90,0,-0.389415396,0.094523464,0.569737228,-1.20E-37,5.68E-38,4.92E-49
86.94,604.2633862,-491.380827,935.8478878,17.10946026,21.13642238,-44.60856225,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42854376,-5.691216233,90,0,-0.389873108,0.094502808,0.574286681,-1.19E-37,5.64E-38,4.89E-49
86.95,604.4344647,-491.1694468,935.4017883,17.10600807,21.13729471,-44.60755154,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42854566,-5.69121352,90,0,-0.390320557,0.094480599,0.578727845,-1.19E-37,5.61E-38,4.87E-49
86.96,604.6055089,-490.9580578,934.9556988,17.10255565,21.13816613,-44.60654151,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42854757,-5.691210808,90,0,-0.390757471,0.094456794,0.583057813,-1.18E-37,5.58E-38,4.84E-49
86.97,604.7765187,-490.7466601,934.5096191,17.09910302,21.13903665,-44.60553216,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42854947,-5.691208096,90,0,-0.391183574,0.094431349,0.587273681,-1.17E-37,5.54E-38,4.81E-49
86.98,604.9474942,-490.5352536,934.0635493,17.09565018,21.13990627,-44.60452351,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42855137,-5.691205383,90,0,-0.391598592,0.094404221,0.591372543,-1.16E-37,5.51E-38,4.77E-49
86.99,605.1184352,-490.3238385,933.6174893,17.09219713,21.14077498,-44.60351558,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42855328,-5.691202671,90,0,-0.39200225,0.094375365,0.595351494,-1.16E-37,5.47E-38,4.74E-49
87,605.2893419,-490.1124145,933.1714393,17.08874387,21.1416428,-44.60250837,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42855518,-5.691199958,90,0,-0.392394275,0.094344737,0.599207628,-1.15E-37,5.43E-38,4.71E-49
87.01,605.4602143,-489.9009819,932.7253991,17.0852904,21.14250971,-44.6015019,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42855708,-5.691197246,90,0,-0.392774391,0.094312295,0.602938039,-1.14E-37,5.39E-38,4.67E-49
87.02,605.6310522,-489.6895406,932.2793687,17.08183672,21.14337573,-44.60049619,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42855899,-5.691194534,90,0,-0.393142324,0.094277993,0.606539822,-1.13E-37,5.35E-38,4.63E-49
87.03,605.8018558,-489.4780906,931.8333482,17.07838284,21.14424085,-44.59949124,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42856089,-5.691191821,90,0,-0.3934978,0.094241789,0.610010072,-1.12E-37,5.30E-38,4.60E-49
87.04,605.972625,-489.2666319,931.3873376,17.07492875,21.14510507,-44.59848707,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42856279,-5.691189109,90,0,-0.393840544,0.094203638,0.613345883,-1.11E-37,5.26E-38,4.56E-49
87.05,606.1433599,-489.0551646,930.9413368,17.07147446,21.14596839,-44.5974837,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285647,-5.691186397,90,0,-0.394170282,0.094163496,0.61654435,-1.10E-37,5.21E-38,4.52E-49
87.06,606.3140603,-488.8436886,930.4953459,17.06801998,21.14683082,-44.59648113,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285666,-5.691183684,90,0,-0.394486739,0.094121321,0.619602567,-1.09E-37,5.17E-38,4.48E-49
87.07,606.4847264,-488.632204,930.0493648,17.06456529,21.14769235,-44.59547939,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285685,-5.691180972,90,0,-0.394789641,0.094077067,0.622517629,-1.08E-37,5.12E-38,4.44E-49
87.08,606.6553582,-488.4207108,929.6033936,17.06111041,21.14855299,-44.59447848,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4285704,-5.69117826,90,0,-0.395078713,0.094030692,0.62528663,-1.07E-37,5.07E-38,4.39E-49
87.09,606.8259555,-488.2092089,929.1574322,17.05765533,21.14941273,-44.59347841,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42857231,-5.691175547,90,0,-0.39535368,0.093982151,0.627906665,-1.06E-37,5.02E-38,4.35E-49
87.1,606.9965185,-487.9976985,928.7114806,17.05420006,21.15027158,-44.59247921,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42857421,-5.691172835,90,0,-0.39561427,0.0939314,0.630374828,-1.05E-37,4.97E-38,4.30E-49
87.11,607.1670471,-487.7861794,928.2655389,17.0507446,21.15112954,-44.59148088,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42857611,-5.691170122,90,0,-0.395860206,0.093878396,0.632688214,-1.04E-37,4.91E-38,4.26E-49
87.12,607.3375413,-487.5746518,927.8196071,17.04728895,21.15198661,-44.59048344,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42857802,-5.69116741,90,0,-0.396091214,0.093823095,0.634843918,-1.03E-37,4.86E-38,4.21E-49
87.13,607.5080012,-487.3631156,927.373685,17.04383311,21.15284279,-44.5894869,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42857992,-5.691164698,90,0,-0.396307021,0.093765454,0.636839034,-1.02E-37,4.81E-38,4.17E-49
87.14,607.6784266,-487.1515708,926.9277728,17.04037708,21.15369808,-44.58849127,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42858182,-5.691161985,90,0,-0.396507351,0.093705427,0.638670656,-1.00E-37,4.75E-38,4.12E-49
87.15,607.8488177,-486.9400175,926.4818704,17.03692087,21.15455248,-44.58749657,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42858373,-5.691159273,90,0,-0.396691929,0.093642972,0.640335879,-9.92E-38,4.69E-38,4.07E-49
87.16,608.0191745,-486.7284557,926.0359778,17.03346448,21.15540599,-44.58650281,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42858563,-5.691156561,90,0,-0.396860483,0.093578045,0.641831797,-9.80E-38,4.64E-38,4.02E-49
